id,uid,title,score,date,content
160070381,逍遥天使,,5,2019-08-02 23:08,这次就住在乌节大酒店，所以一出门便是乌节路！出行方便，这条街就相当于北京的“王府井”，大型商超，应有尽有！你喜欢的大牌、潮牌、大众品牌也是尽收眼底！在国内习惯了网购的我，好久没有那么尽兴的遛商场了……特别棒！而且，走地下通道，四通八达，让你忘记了外面还是三十几度的艳阳天哦！
160058118,申申爱熊猫,,5,2019-08-02 12:39,这里是网红打卡地，商场一个挨着一个，什么档位的都有，有奢侈品也有普通商品，商场的店员服务都很好，很热情，值得来逛逛。
160054165,M49****970,,5,2019-08-02 05:34,乌节路就是购物的天堂，什么大牌都能找得到。而且这里不仅有大牌，一些平价的牌子比如topshop等都能找到。
159981794,Boye1,,4,2019-07-29 08:27,乌节路就是新加坡的地标商业区了，两边商场如云，可以吃lady&#x20;m，还有林志远肉干，吃饭也有很多米其林餐厅可以选择，总体不错。
159945831,M49****970,,5,2019-07-27 03:50,乌节路是新加坡赫赫有名的购物街，街道两侧十三余家大型购物中心鳞次栉比，从奢侈品到古董艺术品、从电子产品到时尚潮牌。对于旅行者来说，在乌节路血拼几乎可以满足你的所有购物需求。就算不是纯粹的“购物狂”，在这里欣赏特色的建筑、品尝地道的美食，也是个不错的选择。
159894694,_CFT01****1503043,,5,2019-07-24 11:38,这些带有设计感的建筑加快了购物的热情
159885379,118****555,,5,2019-07-23 17:49,附近属于新加波繁华的老区，比较热闹，酒店也多，但不算太新，购物、吃喝玩乐也是非常方便！
159878577,sunnycccc,,5,2019-07-23 10:46,乌节路这里可是商场聚集的地方哦
159864781,安123456,,5,2019-07-22 14:15,这条路上有许多大商场，一整天泡在这里逛街都逛不完。
159825731,清远大黄蜂,,4,2019-07-20 00:55,新加坡最繁华的商圈，商店林立。
159815749,Mary_Kiky_Zhu,,5,2019-07-19 15:20,乌节路是时尚潮流的集结地啊，道路两旁林立着高楼大厦，各种的名牌店、食品店、小吃街，琳琅满目。
159742057,兰夏的果实,,5,2019-07-14 21:34,乌节路是新加坡的商业街，非常有名，建议去新加坡可以住在这里附近，逛街非常方便，可以买到很多东西，吃的也很多，可以逛很久的地方。
