id,uid,title,score,date,content
160102195,幽媛蓝荷,,4,2019-08-04 18:17,还可以吧，地方挺大的，价格也在可以接受的范围内，去过那么多海洋馆感觉都差不多的，大同小异，最主要孩子喜欢
160093270,李立先生,,5,2019-08-04 09:28,海事馆比较一般，中途花3块钱买了台风剧场的门票，坐第一排，结果飘了些雨过来，相当的凉爽，故事情节过于简单
160089425,M61****51,,5,2019-08-03 21:57,要先经过博物馆才到，看了喂食，很有意思
160088458,E11****90,,5,2019-08-03 21:48,挺好的，经常买~~~~~~~~~~~
160088428,Show24,,3,2019-08-03 21:06,没有太特别的地方，类似珠海长隆。如果没有去过类似海洋馆的可以去看看，如果之前有去看过，意义不算太大。
160087536,M44****332,,3,2019-08-03 20:33,一般，除了干净点，发展水平不比国内强多少
160085191,小葡萄,,5,2019-08-03 19:44,购票方便，直接扫二维码直接入园
160078401,135****9178,,5,2019-08-03 14:24,种类多，场馆大，孩子很喜欢！鲨鱼多。
160077372,yiheng0204,,5,2019-08-03 12:36,台风剧场是个球形4D影院，讲述了古代航海互送宝物的故事，航海时候遇到了风暴，身临其境的感觉，看完后直接去海洋馆
160077073,yiheng0204,,5,2019-08-03 12:32,海洋馆总体不错，有许多海洋生物在国内的海洋馆内没见到过，鲨鱼馆有好多大鲨鱼，以前没见过这么多鲨鱼，不过大鱼缸没有珠海长隆的鲸鲨馆壮观
160075700,231****683,,5,2019-08-03 11:09,海洋馆大概需要2-3小时就可以玩一圈，如果不为看表演，完全可以迟点去，人少。滑坡车，整个行程较短，快跑的话很快就到，缆车比较好，景色很不错
160073237,M22****8095,,5,2019-08-03 02:39,出票快速，入园方便，馆内不大，但种类众多，在艳阳高照的新加坡，非常适合一家前来参观，两个小孩年纪还太小，只认得几种海洋生物，一路匆匆路过，虽说如此，但还是很适合大哥哥大姐姐前来，了解海洋生态的种种，很具教育意义；最后制作纪念个性胸章(需额外付费)，差不多就这样。
160073431,M22****8095,,5,2019-08-03 02:38,出票快速，入园方便，馆内不大，但种类众多，在艳阳高照的新加坡，非常适合一家前来参观，两个小孩年纪还太小，只认得几种海洋生物，一路匆匆路过，虽说如此，但还是很适合大哥哥大姐姐前来，了解海洋生态的种种，很具教育意义；最后制作纪念个性胸章(需额外付费)，差不多就这样。
160063419,新-云,,4,2019-08-02 17:27,我喜欢这里的&amp;quot;颜值&amp;quot;，不论是大人小孩都会为之着迷。3个小时的探访，为你揭开神秘海洋的一角，还是很值得来的。这里有超过10万种海洋生物。
160061698,Isabel,,5,2019-08-02 15:31,值得一去，特别适合带孩子去看看
160061522,320****512,,5,2019-08-02 13:35,海豚表演很棒！场面壮观！我们和孩子们都很喜欢
160058113,申申爱熊猫,,5,2019-08-02 12:33,非常值得来，小朋友们很喜欢，可以近距离看岛海洋动物，能学到很多知识，亲眼看到的总比课本上看到的，要更加印象深刻。
160057027,Rebecca_qkl,,5,2019-08-02 08:29,总的来说不错，就是小了点，没有什了很大型的海洋动物
160053099,_WeCh****539065,,5,2019-08-02 01:03,买了海事博物馆和海洋馆联票，海事博物馆里面的台风剧场3新币，值得一看，最后随着船慢慢沉到海底，然后开始海洋馆之旅，衔接有点意思。海洋馆也还不错，人越少体验越好，看运气
160047116,_WeCh****281145,,5,2019-08-01 18:47,是真挺好的，凭借邮件就能入园，方便快捷
160041610,蔺玥飞,,5,2019-08-01 13:11,海洋馆很适合小朋友～馆里的鱼品种很多，小朋友很喜欢看！很不错的一次体验哦！
160036604,asdd****seee,,3,2019-08-01 03:02,比我想象的要小很多的海洋馆，人也很多。没看到特别多我很喜欢的水母，有点失望。感觉去过不少比这个好的海洋馆。
160033180,M16****011,,5,2019-07-31 21:44,比较适合孩子，跟大部分海洋馆一样，海洋生物比较全！全家游很开心！
160031051,天使小鬼,,5,2019-07-31 18:25,很好，其中的一个出海模拟电影很别致，声临其境，很能吸引人，效果也好……
160030949,蒋汤姆,,5,2019-07-31 17:59,很快很方便&#x20;海洋馆挺好的&#x20;滑车是真的很好玩&#x20;就是感觉还不过瘾
160031327,206****891,,5,2019-07-31 17:42,很赞！尤其是最大的海洋观景台，人少的时候拍照很有意境！！！！
160029234,M42****906,,5,2019-07-31 16:38,景区干净，值得带小孩去看看不错！
160022791,M14****919,,5,2019-07-31 11:32,方便快捷，比现场买便宜，而且不用排队
160021514,李轶文,,5,2019-07-31 11:14,可能去了太多的水族馆&#x20;没有什么新鲜感了&#x20;总体感觉还不错&#x20;不算大&#x20;去里面海之味吃了午餐&#x20;感觉挺棒&#x20;米一&#x20;
160020889,118****791,,5,2019-07-31 10:57,人有点多，但是整体比较好，管理有序
160017989,乘乘227,,5,2019-07-31 05:37,带着小朋友很推荐打卡新加坡圣淘沙岛的SEA海洋馆，新加坡气温每天都达到了35&amp;#176;左右，凉快的室内景点是很值得推荐的地方，室外太热，待一天真是有点吃不消。这个海洋馆里有大大的观鱼玻璃窗，鱼的种类也非常多。每天还有喂食表演，看好时间表就能看到各种有意思的表演啦&#x20;购物环节并不多，只是在出门之前有个小小的纪念品店。&#x0A;室外比较热，馆里很凉快，记得带个薄外套以防感冒
160017612,buxm,,5,2019-07-31 00:03,还行，挺大。各种鱼，水母啥的。一般。
160007327,_WeCh****399837,,5,2019-07-30 14:04,这次出门真是大爱携程，各种方便、实惠和靠谱。买票很方便，不用排队，而且价格也相对便宜一点，看着排长队的老外，真心觉得祖国威武。这个海洋馆可能不是鱼类最全最多的，但是里面的珊瑚可是少见的美丽。珊瑚需要的生态环境苛刻，侧面说明技术确实腻害
160003587,M26****7239,,5,2019-07-30 10:49,完美的展现了海洋世界的魅力，老人孩子都喜欢。
160002948,大山,,4,2019-07-30 09:38,还是可以的，建议带孩子的游客一定要参观旅游！
160001071,_WeCh****643486,,5,2019-07-30 09:06,通过船只博物馆进去不用排队的，票也不算太贵
160001155,风中的小洁,,5,2019-07-30 07:16,静静地看着，慢慢地欣赏着这就是亚洲最大的室内海洋馆，颇为震撼。看着孩子在馆里学习生物知识，这是课本里所没有的东西。
159995017,M29****2772,,3,2019-07-29 21:46,亚洲最大估计是吹**的，跟芜湖大白鲸海洋公园差不多大，我看
159995383,chinalee,,4,2019-07-29 21:06,感觉一般，没看见表演。希望多点互动节目。接触海洋小生物品种也少了点。
159992133,雪落无声RYZ,,4,2019-07-29 16:53,还不错，在圣淘沙，携程购票很方便，直接可以用，不用排队买票。里面挺大的，值得一看，尤其鲨鱼走廊那里，鲨鱼在头顶和身边的走廊游来游去，很好玩
159985384,118****577,,5,2019-07-29 11:34,非常好，值得去看看，尤其是带上孩孑去，各类海洋生物多样多彩，值！
159984768,M13****436,,5,2019-07-29 10:59,订海洋馆票&#x20;还送了海事馆的票&#x20;
159984750,150****9199,,5,2019-07-29 10:27,"许多奇特的海生动植物，特别是最大的鱼缸，很震撼,带孩子去挺好！"
159982442,Disney1983,,5,2019-07-29 07:39,亲子游玩必来景点，整个一面的玻璃幕墙还是很震撼的，坐在幕墙前，看着鱼儿在海里游玩，整个人都放松了下来。很多游客就坐在台阶上，安静地享受着。
159979152,zhenderen97,,5,2019-07-28 22:13,孩子很喜欢，有身临其境的感觉，海洋知识进一步普及
159974231,138****1894,,5,2019-07-28 17:35,非常好玩场馆很大，还有喂食表演
159963058,203****672,,1,2019-07-28 02:36,携程最贵！服务最差！老客户表示永不再用携程！现在牛气了！不得了了！
159960811,Boye1,,4,2019-07-27 23:32,号称全亚洲最大的海洋馆，不过我看和上海的差不多，不过规划的很好，里面工作人员也很热情，鱼的品种也很多，空调很大，要一件外套。
159962341,U44658****049084,,5,2019-07-27 23:03,哈哈哈哈哈哈哈哈哈哈哈还行吧。
159960191,U44658****049084,,5,2019-07-27 23:00,还行吧，除了大玻璃的外，没什么特别的，还以为能看到鲸鱼，海豚都没有
159961129,一一爱月牙,,5,2019-07-27 21:36,相比北京、大连、厦门、大阪、天津的海洋馆，新加坡海洋馆依然值得去看，超大屏的享受，美丽的海洋动物。虽然海洋动物都大同小异，但是去海洋馆看着依然非常享受。逛玩水上乐园去名胜世界吃完再逛海洋馆依然很享受。
159954282,M12****425,,5,2019-07-27 17:08,挺不错的，携程秒出票，挺靠谱儿。海洋馆值得一去。
159956132,M12****425,,5,2019-07-27 17:06,挺不错的，是一个值得去的地点。孩子学习得很认真。
159951365,300****210,,5,2019-07-27 14:39,带老妈去的，看到从未见过的那么多的漂亮的热带鱼，老妈很兴奋。
159948201,小妖柒月,,5,2019-07-27 11:51,据称是全球最大的的水族世界～就在圣淘沙岛上离环球影城很近～如果有长辈同行不想去环球影城寻求刺激那么SEA海洋馆就是不二的选择啦～非常适合不同年龄阶段的群体～网上买票也是灰常方便的～重要的是价格优惠！
159949125,M40****005,,5,2019-07-27 10:10,应该是大海一部分的感觉，很多魔鬼鱼和鲨鱼，孩子很喜欢，触摸海星和海参让人记忆深刻，那感觉和想象完全不一样
159948123,Jasonwang0723,,5,2019-07-27 09:17,海洋馆并不大，一个多小时就可以逛完，但是场景做得很漂亮，有一些海洋生物是国内海洋馆没有的，整体感觉很好，值得去。
159944782,M18****328,,5,2019-07-27 04:45,海洋馆很大，里面有个特别大的海底鱼缸，比国内的大很多，里面有各式各样的鱼，很漂亮，适合带着小朋友去玩
159944958,M18****328,,5,2019-07-27 04:38,大鱼缸非常大，比国内的大很多，里面很凉快
159943095,M26****2340,,3,2019-07-26 23:13,一般一般很一般，和国内大连的老虎滩海洋公园区别不是很大，在国内去过海洋馆的就没必要去了，说优点的话，就是不晒
159943772,e12****19,,5,2019-07-26 22:35,两人团，导游jun&#x20;hao特别好，讲解很耐心也很有亲和力，开始整整一个小时整个馆内都只有我们一行，感觉非常棒，特别推荐
159940566,njcpa000,,5,2019-07-26 20:28,小盆友很喜欢海洋馆，各地都会有类同却又不完全一样的海洋馆，挺有意思的！
159939632,elfdragon,,5,2019-07-26 18:41,非常方便，出票很快。前一天晚上预定，第二天上午使用，真的很快捷方便。
159932428,M22****5061,,5,2019-07-26 14:01,很方便，扫码入园，很快捷。携程值得信赖！
159927090,哆啦小桃,,5,2019-07-26 09:07,还不错&#x20;挺好看的&#x20;还看见了饲养员穿着潜水服给大鱼喂食&#x20;小朋友很开心&#x20;三个小时差不多&#x20;里面不是很大&#x20;大一点的孩子&#x20;可以慢慢欣赏
159911557,欢23,,5,2019-07-25 10:13,海洋馆虽然不是很大，但是品种多，而且互动项目多，趣味性高
159910064,M21****513,,5,2019-07-25 08:24,环境不错，正巧看到了潜水员喂食
159898944,ly018302,,5,2019-07-24 14:51,15年前来过一次，感觉外围变化很大。进馆之处也与之前彻底不同。里面海洋生物展品很不错，都是中文注解，这个门票价值还可以。推荐
159884370,拉姆斯宾塞,,5,2019-07-23 16:52,大的水幕墙里各种海洋鱼类快乐的游动，震撼
159882830,堍堍宝贝,,5,2019-07-23 14:28,海洋馆，真的超级适合带小朋友玩。有小朋友最喜欢的水母，还海星。还可以触摸海星，太棒了，真的是一种不一样的体验。
159878323,203****263,,5,2019-07-23 08:33,不错！！！！！！！！！！！！！！！！
159867135,司马德高,,5,2019-07-22 15:31,圣淘沙岛上热门景点之一，我们是早上飞机到的，在酒店等入住之前就把这个点逛了。
159858821,大卫的微笑,,5,2019-07-21 23:32,新加坡离赤道很近日照很强，带小孩的话，花半天时间室内玩玩真是不错的选择。
159857124,纸箱peng,,5,2019-07-21 21:57,还行。。。。。。。。。。。。。
159854882,137****8105,,5,2019-07-21 21:21,海洋馆值得一去，里面有很多奇特的海洋生物。
159854138,Jennifer,,5,2019-07-21 19:27,海洋馆很大，里面有各种各样的鱼，很美。
159851937,为了旅游努力赚钱,,5,2019-07-21 16:59,非常不错的海洋馆，孩子喜欢，安安静静，就是大了点，走的累
159838518,may梅,,1,2019-07-20 22:50,**，**海洋馆门票都只有123元，携程居然卖到167，太坑了。
159838569,_CFT01****3573639,,1,2019-07-20 21:16,如果你见过巨幕的海洋馆就不要去了。
159836151,风的坡道,,5,2019-07-20 18:38,很棒的海洋馆，超多海洋生物，环境超级好，设施设备很完善，超级适合亲子游。
159832445,凌艳妈咪,,5,2019-07-20 15:19,秒出票，超快！好用，比在当地买便宜
159831961,M27****7846,,5,2019-07-20 15:08,"非常好，到景点订的票,直接刷码，非常方便"
159828391,M45****300,,5,2019-07-20 11:37,还不错和国内的有些小小区别，刚好赶上喂食，第一次见喂食，孩子很兴奋
159827504,189****7507,,5,2019-07-20 11:01,很好很震撼，海洋鱼类品种丰富，值得一看！
159825413,159****0221,,5,2019-07-20 08:33,不如珠海长隆，作为夏天的消暑项目还可以，毕竟新加坡那么热，但是也不要抱太高期望有多好玩或者能看到多奇特的动物。
159822615,HyperTony,,4,2019-07-19 23:41,可能是看过太多水族馆吧，没有觉得特别印象深刻，也算是值得一逛吧
159820204,xuz****429,,5,2019-07-19 20:01,还可以，新加坡的景点都各有特色！逛半天时间差不多，还是可以到岛上逛一圈....
159804818,M19****193,,5,2019-07-18 21:15,孩子很喜欢，里面场馆规划设计理念很适合孩子们
159799910,紅氿,,3,2019-07-18 17:44,圣淘沙的海洋馆下午来人没那么挤，大鲨鱼，箭毒蛙，一条爱照相的黄鱼，透明质感的水母和海胆，满满转一圈也要好几个小时，走累了就坐在地上看鱼儿在水里游来游去。适合带大一点宝贝来可以认识海洋生物。
159800060,带着檬宝去旅行,,4,2019-07-18 16:42,圣淘沙的sae海洋馆就在环球影城的对面，适合带小朋友去。如果时间充裕建议跟环球影城安排在两天时间，里面挺凉快的。看到很多本地的小朋友感觉是学校安排的学习课程。
159797675,知秋叶呢,,5,2019-07-18 15:35,感觉和上海海洋馆差不多，更加细致一些，看得出新加坡人的态度还是比较认真的
159796934,M40****058,,5,2019-07-18 12:35,海洋馆非常大，海洋生物品种多，适合带孩子参观学习，第一见到蓝色青蛙。
159794638,MagicWangSJ,,5,2019-07-18 10:14,带孩子打发岛上无聊的时间，又不会太热太晒，这里是首选，科普教育做的很好，近距离的观察很多海洋生物～～
159793397,MagicWangSJ,,5,2019-07-18 10:13,带孩子打发岛上无聊的时间，又不会太热太晒，这里是首选，科普教育做的很好，近距离的观察很多海洋生物～～
159792693,_WeCh****013477,,5,2019-07-18 09:14,很棒哦，动物很多，最喜欢水母，颜色很好看，还有各类鱼
159791735,日月之行,,5,2019-07-18 00:55,动物种类多，要算好时间看投食。动物种类多，要算好时间看投食。动物种类多，要算好时间看投食。动物种类多，要算好时间看投食。
159789794,Mandy,,5,2019-07-17 23:57,整个走完，2小时，还好吧，个人比较喜欢
159788193,E09****10,,5,2019-07-17 22:19,新加坡水族馆确实很赞适合亲子活动
159788085,苹果爸爸314,,5,2019-07-17 21:21,非常好的景点，在里面呆一天都不会觉得厌倦。特别是宣传环保意识对小朋友太适合了，建议住在圣淘沙岛上会玩的更尽兴
159788934,天天高兴8802,,4,2019-07-17 21:09,千奇百怪的海洋生物，五颜六色的海底世界，值得一看。
159786797,陆lx6,,5,2019-07-17 20:24,S.E.A海洋馆位于新加坡的圣淘沙，靠近环球影城，属于圣淘沙名胜世界，堪称亚洲最大的海洋馆。海洋馆设有49个生态区，汇集众多海洋生物，让游客应接不暇，感慨海洋世界的缤纷多彩，适合全家带着孩子前来观赏和学习。馆内的海洋生物是按地理位置来分布，从卡里马塔海峡和爪哇海、马六甲海峡和安达曼海、孟加拉湾和拉克代夫海、波斯湾和阿拉伯海、红海、东非，到南中国海，完成了跨越全球的海洋旅程。海洋世界还有几大强力推荐，这里有看似植物，实为细胞动物的五彩珊瑚；俗称魔鬼鱼但却性情温驯的巨大生物鬼蝠魟；凶猛的海鳝、摇曳犹如一幅水墨画的发光水母、可爱的海豚、北太平洋巨型章鱼、“长鼻子”的海龙、凶悍外表优雅气势的鲨鱼群等。另外，还有一些亲身体验项目，比如，你可以亲手触摸到鲨鱼卵的探索池。此外，海洋馆最大的特色是全球最大的海洋之窗，长36米、高8.3米的全球最大水族观景窗。站在巨大的玻璃窗前，看着游弋的各种鱼类，你会为奥妙多姿的海中奇境所震撼。
159780969,嘟嘟妈,,5,2019-07-17 14:01,真心喜欢，挺美的一次出游，孩子高兴
159770205,joan15t,,5,2019-07-16 18:50,带娃去看的，海洋馆还是很值得哟看的，特别是超大的水族馆，超赞！喜欢坐在地毯上静静地看着鱼儿们游来游去，很宁静，很自在的感觉；相比之下，海事博物馆的话就比较一般，花了3坡币看了个台风剧场，一般般。
159766662,153****5001,,5,2019-07-16 15:01,海洋馆很精美，小朋友在里面流连忘返。
159765192,m89****77,,5,2019-07-16 13:21,比长隆小多了。细节做得还可以。小朋友在里面涂色涂了半天，玩的很开心。
159759943,睿智大帝,,5,2019-07-15 23:23,人太多，套票买的还不错，老人喜欢，但是比悉尼水族馆差很多……
159752876,cloud_rain,,5,2019-07-15 16:21,挺好！挺好！挺好！挺好！挺好！
159749586,M57****044,,5,2019-07-15 13:29,挺好玩的，海洋动物很多，二层的观景台特别漂亮，小孩子很喜欢
159750752,_CFT0****3153,,4,2019-07-15 13:23,海洋馆适合带小朋友来，里面不是很大。
159749762,申申爱熊猫,,5,2019-07-15 12:36,海洋馆还是挺值得逛逛的，小朋友很喜欢，可以看到很多海洋动物，很涨知识。
